,price_a,price_b,beta,spread,zscore,side,entry_z,holding_days,exit_reason,position_a,position_b,model,ret_a,ret_b,weight_a,weight_b,pair_id,target_notional_a,target_notional_b,pair_pnl,pair_gross_exposure
2015-09-08,19.9727725982666,42.54093551635742,0.46948238877345766,0.000552571389494716,0.6758613855389278,0,,0,,0,0,kalman_beta,0.02410360854863436,0.018886006128198796,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-09,19.693998336791992,42.08549499511719,0.4679606667896912,-0.0003579632972581237,-0.6219303682808452,0,,0,,0,0,kalman_beta,-0.013957714688986322,-0.010705935723136939,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-09-10,19.595611572265625,42.044708251953125,0.46607661257953187,-0.0004436266993792515,-0.7332677946175239,0,,0,,0,0,kalman_beta,-0.0049957739837198645,-0.0009691401555047552,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-09-11,19.726797103881836,42.697288513183594,0.4620371550501265,-0.0009366091039559876,-1.3790241676502346,0,,0,,0,0,kalman_beta,0.006694638293498478,0.015521103329338759,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-14,19.912643432617188,43.06436920166016,0.46239066157529735,8.126713868605862e-05,0.040077657653271,0,,0,,0,0,kalman_beta,0.009421008780932771,0.008597283369955022,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-15,20.229671478271484,43.37027740478515,0.46641970011650086,0.0009196971621427963,1.1954053661761654,0,,0,,0,0,kalman_beta,0.01592094222583218,0.007103510600433793,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-16,20.59588623046875,43.83254623413086,0.4698588431601872,0.0007767641346028142,1.016518283238906,0,,0,,0,0,kalman_beta,0.018102852168934813,0.010658655120677318,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-17,20.9785099029541,44.98818588256836,0.4663287995656737,-0.0007768143013890949,-1.232125408505671,0,,0,,0,0,kalman_beta,0.018577674599858263,0.026364876050427588,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-18,21.098756790161133,45.790306091308594,0.460795198230245,-0.0011963822070057972,-1.7846560741450717,0,,0,,0,0,kalman_beta,0.005731907926887603,0.017829574431696082,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-21,21.12608528137207,46.041847229003906,0.4588543656379983,-0.00041732169414743225,-0.6817493666653801,0,,0,,0,0,kalman_beta,0.0012952654738254132,0.005493327281842708,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-22,20.934785842895508,45.91268539428711,0.45598302086375486,-0.000619139158725801,-0.9372116349302886,0,,0,,0,0,kalman_beta,-0.009055129520150196,-0.0028053139152816042,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-09-23,21.0768985748291,46.33414840698242,0.4548941107590097,-0.00023266254115483775,-0.36796537677357416,0,,0,,0,0,kalman_beta,0.006788353747684495,0.009179663726394782,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-09-24,20.994903564453125,46.16420364379883,0.4547880102066527,-2.27534848491473e-05,-0.0798290375250775,0,,0,,0,0,kalman_beta,-0.003890278737399222,-0.0036678080643861577,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-09-25,20.989442825317383,45.98746109008789,0.4564090592170531,0.0003489734095332153,0.44988905105990157,0,,0,,0,0,kalman_beta,-0.0002600983195267803,-0.0038285628205497746,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-09-28,20.12581443786621,44.94059371948242,0.44787336146857887,-0.0018803376720839537,-2.5545298661211815,1,-2.5545298661211815,1,,1,-1,kalman_beta,-0.041145846254168617,-0.02276419149460529,0.6906681389494586,-0.3093318610505415,DOC__WELL,54971.446690242024,-24620.24661394948,-31.836677321676603,79591.6933041915
2015-09-29,20.393644332885746,45.769920349121094,0.4455795493565011,-0.0004961503585825255,-0.662508129188399,1,-2.5545298661211815,2,,1,-1,kalman_beta,0.013307779212930582,0.018453842306029644,0.6917640751386871,-0.30823592486131296,DOC__WELL,55056.912229724636,-24532.234140281136,276.7495382491793,79589.14637000576
2015-09-30,20.36085319519043,46.03504943847656,0.4423055374562865,-0.0007040885216653692,-0.9308933036865349,1,-2.5545298661211815,3,,1,-1,kalman_beta,-0.0016079096585223107,0.005792649131419303,0.6933343691958945,-0.30666563080410547,DOC__WELL,55197.24099060985,-24414.045342455855,-231.1259732924573,79611.2863330657
2015-10-01,20.382720947265625,46.02143859863281,0.44289346648407757,0.0001264737330082255,0.169307407728226,0,,0,mean_reversion_exit,0,0,kalman_beta,0.0010740096137209498,-0.0002956625442954719,0.0,0.0,DOC__WELL,0.0,0.0,34.26864717481095,0.0
2015-10-02,20.524831771850582,46.38174057006836,0.44252136601693226,-7.942345903444448e-05,-0.11038603183778548,0,,0,,0,0,kalman_beta,0.006972122365440203,0.007829002795367801,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-05,21.01677131652832,47.04791259765625,0.4466913131578999,0.0008774569431473367,1.1524127231129209,0,,0,,0,0,kalman_beta,0.023968018356789855,0.014362807850678116,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-06,21.07142639160156,46.973148345947266,0.44857604630000325,0.0003972243129979347,0.5191181986549812,0,,0,,0,0,kalman_beta,0.002600545737977189,-0.0015891087952902838,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-07,21.235416412353516,47.32663345336914,0.4486985285328174,2.5621414771137552e-05,0.019156948782661266,0,,0,,0,0,kalman_beta,0.0077825780611282536,0.007525259001558426,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-08,21.481386184692383,47.35382843017578,0.4536139790598936,0.0010276467608321127,1.32948607246647,0,,0,,0,0,kalman_beta,0.011582997364524283,0.0005746230995584689,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-09,21.37752914428711,47.08192443847656,0.4540476670571268,9.119243690136614e-05,0.10105057090036548,0,,0,,0,0,kalman_beta,-0.00483474574277154,-0.005741964287008905,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-12,21.43218421936035,46.93914794921875,0.45658368929262744,0.0005348764535888506,0.6766339296332124,0,,0,,0,0,kalman_beta,0.0025566600660136274,-0.00303251175394037,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-13,21.257278442382812,46.89156723022461,0.4533429760516945,-0.0006841974953246677,-0.9343724413087021,0,,0,,0,0,kalman_beta,-0.008160893690879245,-0.0010136681442453055,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-14,20.918392181396484,46.00785446166992,0.4546638438303185,0.0002842254677695166,0.3554899765965796,0,,0,,0,0,kalman_beta,-0.015942128335236783,-0.018845878283741402,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-15,21.060501098632812,46.4701042175293,0.4532120327183375,-0.0003092944266285258,-0.42744270587005784,0,,0,,0,0,kalman_beta,0.006793491392838025,0.010047192186379394,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-16,21.311933517456055,47.10909652709961,0.45239892005559396,-0.00017087619854194713,-0.2310347638209604,0,,0,,0,0,kalman_beta,0.011938577227849745,0.013750610641610539,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-19,21.48684310913086,47.68013000488281,0.4506532504642763,-0.0003624601288514384,-0.4890554031782212,0,,0,,0,0,kalman_beta,0.008207119805978325,0.012121511977091659,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-20,21.42125129699707,47.38099670410156,0.4521000083289523,0.0003022924386932857,0.38701777170873575,0,,0,,0,0,kalman_beta,-0.00305265002404731,-0.006273751786134318,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-21,21.536041259765625,47.95882415771485,0.44906579721180134,-0.0006263439591904785,-0.8334506730409572,0,,0,,0,0,kalman_beta,0.005358695492482468,0.012195341884044142,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-22,21.738283157348633,48.20355224609375,0.4509604174123676,0.0003891156913269356,0.5188555071798931,0,,0,,0,0,kalman_beta,0.009390857639228312,0.005102879244372138,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-23,21.120620727539062,46.55167770385742,0.45369020480757205,0.0005805359399033705,0.7527997686261639,0,,0,,0,0,kalman_beta,-0.028413579183725446,-0.034268730524319224,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-26,21.0768985748291,46.109806060791016,0.4570864893140245,0.000729199551606996,0.9357730429567817,0,,0,,0,0,kalman_beta,-0.0020701168433441275,-0.009492066985800407,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-27,21.060501098632812,46.27296447753906,0.4551451733676354,-0.00041534073113780323,-0.5978811850638217,0,,0,,0,0,kalman_beta,-0.0007779833516811108,0.003538475449949674,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-28,20.80906105041504,45.423221588134766,0.45810085964515396,0.0006441930381875238,0.8344723427453595,0,,0,,0,0,kalman_beta,-0.011938939488676081,-0.01836370111572949,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-10-29,20.901979446411133,45.511600494384766,0.459261523292458,0.0002524758821991213,0.305100080769661,0,,0,,0,0,kalman_beta,0.0044652853759703515,0.0019456767521106588,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-10-30,20.33352279663086,44.097660064697266,0.4610927575561281,0.0004111156268500338,0.507179494778192,0,,0,,0,0,kalman_beta,-0.027196306992727348,-0.031067692947031267,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-02,20.612289428710938,44.77064514160156,0.4604008355548442,-0.000153002811845937,-0.255680690276983,0,,0,,0,0,kalman_beta,0.013709706619369877,0.015261242340680603,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-03,20.076610565185547,44.050071716308594,0.45579145991299114,-0.0010359316627059911,-1.3933630072973218,0,,0,,0,0,kalman_beta,-0.02598832436241849,-0.016094774221231845,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-04,19.743188858032227,44.0296630859375,0.44844406081821764,-0.001652052683560612,-2.095148274374464,0,,0,,0,0,kalman_beta,-0.016607469974613154,-0.00046330527002380606,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-05,19.884790420532227,44.13164520263672,0.45056815428864827,0.00047649585872022726,0.8225165309300811,0,,0,,0,0,kalman_beta,0.00717217281960969,0.0023162138783612285,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-06,18.863059997558594,42.0143928527832,0.44897555307497067,-0.00037527062884024076,-0.45733077550702866,0,,0,,0,0,kalman_beta,-0.051382509011442035,-0.04797583095150548,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-09,18.357757568359375,40.63043594360352,0.4518058326539265,0.0006896257675634843,1.2231373321678722,0,,0,,0,0,kalman_beta,-0.026787935216482373,-0.03294006684873474,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-10,18.413280487060547,40.89896774291992,0.4502231865201711,-0.00038309554255278044,-0.47762549371077556,0,,0,,0,0,kalman_beta,0.003024493514222515,0.006609129168319239,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-11,18.36886215209961,40.63043594360352,0.4520849478683232,0.0004536366683645099,0.8276430440714352,0,,0,,0,0,kalman_beta,-0.0024122988292146763,-0.006565735375140047,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-12,18.396625518798828,40.89208984375,0.44989521750252287,-0.0005301355877840308,-0.6970566449297027,0,,0,,0,0,kalman_beta,0.001511436389980414,0.006439849685828225,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-13,18.185617446899418,40.079612731933594,0.45371382055652393,0.0009432278679284423,1.5711581137168775,0,,0,,0,0,kalman_beta,-0.011469933531222276,-0.019868808733447207,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-16,18.585424423217773,40.71305847167969,0.45648133930204066,0.0006729649831385132,1.115864438293611,0,,0,,0,0,kalman_beta,0.021984789765085555,0.015804687135646756,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-17,18.55210876464844,40.5202751159668,0.4578393635248656,0.0003317957017543449,0.5770289851451259,0,,0,,0,0,kalman_beta,-0.001792569155844137,-0.004735172520801689,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-11-18,18.9408016204834,41.01603317260742,0.4617670731926035,0.0009480283977332249,1.4721896686348,0,,0,,0,0,kalman_beta,0.020951411010247112,0.012234814675413652,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-19,19.235103607177734,41.690799713134766,0.4613774802432183,-9.251379307073648e-05,-0.10753707759829449,0,,0,,0,0,kalman_beta,0.015537990027627124,0.01645128717562061,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-20,19.412803649902344,42.461944580078125,0.4572041355603178,-0.0009730160423977452,-1.4089840569887782,0,,0,,0,0,kalman_beta,0.009238320019149704,0.018496763608504496,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-23,19.62936210632324,42.861297607421875,0.457969924425915,0.00017688025559081666,0.30502489997387894,0,,0,,0,0,kalman_beta,0.011155444639856738,0.009404963227499286,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-24,19.607147216796875,42.87506484985352,0.45731240545069346,-0.00015182354411535925,-0.16185305544360132,0,,0,,0,0,kalman_beta,-0.0011317173429292726,0.00032120451783201887,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-25,19.68488883972168,43.00589370727539,0.4577231765879768,9.456002270624708e-05,0.224912966236405,0,,0,,0,0,kalman_beta,0.003964963493424678,0.0030513973070367406,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-27,19.845918655395508,43.508522033691406,0.4561468971429514,-0.00035866954856089706,-0.5037198347706304,0,,0,,0,0,kalman_beta,0.00818037719110154,0.011687428933280897,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-11-30,19.729310989379883,43.508522033691406,0.453472529009082,-0.0006085306855290185,-0.8717541216349474,0,,0,,0,0,kalman_beta,-0.005875649701099772,0.0,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-01,20.062482833862305,44.62394332885742,0.44960929964688395,-0.0008570737075217494,-1.2279092674898606,0,,0,,0,0,kalman_beta,0.016887150527545858,0.025636846370057587,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-02,19.729310989379883,43.68753433227539,0.4515901938959369,0.0004488894322385306,0.7953523287401766,0,,0,,0,0,kalman_beta,-0.016606710507439337,-0.02098445199432819,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-12-03,19.484983444213867,43.17802429199219,0.45127253038390575,-7.283501119914604e-05,-0.02040460717215494,0,,0,,0,0,kalman_beta,-0.012383987727576207,-0.011662595476503834,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-12-04,19.86813163757324,43.82524871826172,0.4533383280258562,0.000466658319172808,0.7915645702771974,0,,0,,0,0,kalman_beta,0.019663767970670154,0.014989672104787966,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-07,20.068037033081055,44.16950607299805,0.4543363763363083,0.00022369931055976622,0.39127161739011784,0,,0,,0,0,kalman_beta,0.010061610178270008,0.007855228773473666,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-08,20.145776748657227,44.327877044677734,0.45447127101344703,3.0126834733579244e-05,0.08830339737832495,0,,0,,0,0,kalman_beta,0.0038738076598134885,0.0035855273413731847,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-09,19.9625301361084,44.18328857421875,0.45182519631078505,-0.0005928975940534542,-0.8626392492610734,0,,0,,0,0,kalman_beta,-0.009096031135212623,-0.0032617955133121823,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-12-10,19.546070098876953,43.246864318847656,0.45196428841649605,3.1840764219026596e-05,0.15434917925693326,0,,0,,0,0,kalman_beta,-0.02086208683929036,-0.021194082323639063,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2015-12-11,19.762624740600582,43.52229690551758,0.4540694605420525,0.0004788631611738481,0.8474820530685833,0,,0,,0,0,kalman_beta,0.011079190887383072,0.006368845256368827,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-14,19.923660278320312,43.749507904052734,0.45539620912057743,0.0003002279239581185,0.5315387779919752,0,,0,,0,0,kalman_beta,0.00814848937494106,0.005220565427151325,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-15,20.12911605834961,44.48623275756836,0.45249419041913935,-0.0006458180836830252,-1.0377169006080342,0,,0,,0,0,kalman_beta,0.01031215033579258,0.01683961463363981,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-16,20.628877639770508,45.608543395996094,0.45230383221684917,-4.132006699464341e-05,-0.049215871507179154,0,,0,,0,0,kalman_beta,0.02482779571503313,0.025228268811698706,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-17,20.67884826660156,45.45018005371094,0.45496560085568644,0.000579789465827929,0.9628168023313958,0,,0,,0,0,kalman_beta,0.0024223628499648875,-0.0034722297730529483,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-18,20.145776748657227,44.926902770996094,0.44844430678296476,-0.0014370203877760446,-2.2526755464656985,1,-2.2526755464656985,1,,1,-1,kalman_beta,-0.025778588394852586,-0.011513205934420068,0.690395892556634,-0.309604107443366,DOC__WELL,54963.28664321389,-24647.97297722944,-31.844503848177336,79611.25962044334
2015-12-21,20.41231346130371,45.071495056152344,0.4528658796851786,0.0009712039731013533,1.537512661515344,1,-2.2526755464656985,2,,1,-1,kalman_beta,0.013230401387439583,0.0032183897895938784,0.6882947792928347,-0.3117052207071654,DOC__WELL,54792.50742475795,-24813.657075069685,647.3337363056918,79606.16449982763
2015-12-22,20.567792892456055,45.553470611572266,0.4515152445274937,-0.000293529803993664,-0.52044025691944,1,-2.2526755464656985,3,,1,-1,kalman_beta,0.007616943147923383,0.01069357816552241,0.6889352376905461,-0.3110647623094539,DOC__WELL,54862.46819765108,-24771.240743644274,151.56581406747765,79633.70894129535
2015-12-23,20.945390701293945,46.15249252319336,0.4538193995595956,0.000494256239608859,0.7822102567834114,1,-2.2526755464656985,4,,1,-1,kalman_beta,0.01835869365333731,0.013149863305232268,0.687843345812368,-0.3121566541876321,DOC__WELL,54797.452354665686,-24868.14692498993,681.006853919464,79665.59927965561
2015-12-24,21.000913619995117,46.15249252319336,0.4550275255137565,0.000259150874292402,0.3621965733749604,0,,0,mean_reversion_exit,0,0,kalman_beta,0.0026508418722284155,0.0,0.0,0.0,DOC__WELL,0.0,0.0,112.99840899045427,0.0
2015-12-28,21.21747398376465,46.4898796081543,0.4563828846013781,0.0002886234244066088,0.40747180011555884,0,,0,,0,0,kalman_beta,0.010311949646006902,0.007310267907879142,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-29,21.439592361450195,47.1715202331543,0.45451121920113985,-0.0003928112920021931,-0.7444349967112901,0,,0,,0,0,kalman_beta,0.010468653236267,0.014662129279432223,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-30,21.461803436279297,47.04069900512695,0.45623134601964926,0.000362011465050216,0.5621935581187386,0,,0,,0,0,kalman_beta,0.0010359840082145855,-0.0027733095601060187,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2015-12-31,21.2341365814209,46.841026306152344,0.45333653177114325,-0.0006118288110918968,-1.0822356148730403,0,,0,,0,0,kalman_beta,-0.01060800205044965,-0.0042446796752073634,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-01-04,21.228580474853516,47.08889389038086,0.45083045281297274,-0.0005268802089126723,-0.9142733759649655,0,,0,,0,0,kalman_beta,-0.0002616591706509075,0.005291677056955546,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-05,21.689464569091797,48.2594108581543,0.4494408293202049,-0.0002850695015723659,-0.4768128124199544,0,,0,,0,0,kalman_beta,0.021710547004507585,0.024857601677760854,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-06,20.81766700744629,48.156124114990234,0.43236820252624186,-0.0035098167826497217,-4.726943410380316,1,-4.726943410380316,1,,1,-1,kalman_beta,-0.04019451742888336,-0.002140240449010955,0.6981445121696489,-0.3018554878303511,DOC__WELL,55668.88049546685,-24069.453796473168,-31.89533371677601,79738.33429194002
2016-01-07,20.262386322021484,46.77906036376953,0.43314725203093224,0.00016487286561073233,0.33532091312789025,0,,0,mean_reversion_exit,0,0,kalman_beta,-0.02667353095936187,-0.028595817801541967,0.0,0.0,DOC__WELL,0.0,0.0,-828.8772805612141,0.0
2016-01-08,20.20685577392578,46.88235092163086,0.43102157315310163,-0.00044887343131705393,-0.5200248068915753,0,,0,,0,0,kalman_beta,-0.002740572961801191,0.0022080511463484775,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-11,20.52337074279785,47.199073791503906,0.4348088787879604,0.0007943876838325536,1.1806434933023835,0,,0,,0,0,kalman_beta,0.015663741673283438,0.006755695131468231,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-12,20.462289810180664,46.841026306152344,0.4368363146230204,0.0004285054411212741,0.6595145425459035,0,,0,,0,0,kalman_beta,-0.0029761647529864543,-0.007585900666890022,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-01-13,20.10135078430176,45.842655181884766,0.43847801070752207,0.0003545345980526804,0.5449685845250717,0,,0,,0,0,kalman_beta,-0.01763922949128227,-0.02131403180071756,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-01-14,19.968082427978516,45.71183013916016,0.4368330609627093,-0.0003562539182482283,-0.4263335392401135,0,,0,,0,0,kalman_beta,-0.006629820938567121,-0.0028537841494028493,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-01-15,20.12356185913086,45.66363906860352,0.440672924366402,0.0008324935574606229,1.1741473031908245,0,,0,,0,0,kalman_beta,0.007786397703090975,-0.0010542362974733654,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-19,20.301250457763672,46.6619987487793,0.4350956730471647,-0.0011832935624127572,-1.5182598909111724,0,,0,,0,0,kalman_beta,0.008829878123796764,0.021863340297427314,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-20,19.41834831237793,44.41738510131836,0.4371686050568681,0.0004620273608644254,0.6733521819714012,0,,0,,0,0,kalman_beta,-0.043490037582788355,-0.04810367553146566,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-01-21,19.78484344482422,45.08525848388672,0.43882370151842903,0.00036343300989472027,0.5486621581948359,0,,0,,0,0,kalman_beta,0.01887365117519657,0.015036305740306455,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-22,20.52337074279785,46.648231506347656,0.4399551698328917,0.0002401280186212773,0.39787288025456086,0,,0,,0,0,kalman_beta,0.03732793236566323,0.03466705249165947,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-01-25,20.345678329467773,45.9597053527832,0.4426723988993687,0.0005853082430746781,0.8370559655651223,0,,0,,0,0,kalman_beta,-0.00865805210834747,-0.014759962625180423,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-01-26,20.57333755493164,45.44329452514648,0.45267752069240075,0.0021796571937855447,2.7644924730861593,-1,2.7644924730861593,1,,-1,1,kalman_beta,0.011189561821300265,-0.011236164889935507,-0.6883840258802673,0.3116159741197328,DOC__WELL,-54843.19220746551,24826.280275332276,-31.867788993119113,79669.47248279778
2016-01-27,19.551618576049805,42.41375350952149,0.46092814566264784,0.001925820313442017,2.300844071964937,-1,2.7644924730861593,2,,-1,1,kalman_beta,-0.04966228625539271,-0.06666640364176413,-0.6844963614185282,0.31550363858147185,DOC__WELL,-54531.71895975965,25135.204099918672,1067.440803118453,79666.92305967832
2016-01-28,19.435012817382812,41.60816192626953,0.46706109280192076,0.0014592386200931173,1.6796779847826713,-1,2.7644924730861593,3,,-1,1,kalman_beta,-0.005963995165588543,-0.018993640425413294,-0.6816348718580718,0.31836512814192824,DOC__WELL,-54361.96128111468,25390.357042813128,-153.21766753523647,79752.31832392782
2016-01-29,19.95697593688965,42.840633392333984,0.46584876349494114,-0.0002801562692233972,-0.36517190783099207,0,,0,mean_reversion_exit,0,0,kalman_beta,0.026856844624254084,0.02962090630795977,0.0,0.0,DOC__WELL,0.0,0.0,-740.6691761096737,0.0
2016-02-01,20.118003845214844,43.260643005371094,0.465045967051113,-0.00018371647092507715,-0.27191526532960497,0,,0,,0,0,kalman_beta,0.008068752943051871,0.009804001009757979,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-02-02,19.901447296142575,42.558345794677734,0.4676133364163071,0.0005972267344063198,0.6342469167263652,0,,0,,0,0,kalman_beta,-0.010764315920129275,-0.016234090894260755,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-02-03,20.345678329467773,43.83213424682617,0.46419029812417967,-0.0007731339855325814,-1.019873620906336,0,,0,,0,0,kalman_beta,0.02232154409248932,0.029930403270226114,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-02-04,20.20746803283691,43.852779388427734,0.46081979805775,-0.0007609092094185144,-0.9911301461487059,0,,0,,0,0,kalman_beta,-0.006793103399786116,0.00047100470821948015,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-02-05,20.08335304260254,44.05519104003906,0.45589315753673026,-0.0011071065247385548,-1.3605664901569898,0,,0,,0,0,kalman_beta,-0.006142035708416649,0.004615708614919445,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
2016-02-08,19.17509078979492,42.28237533569336,0.4535139689194074,-0.0005570640354370937,-0.6944687799350671,0,,0,,0,0,kalman_beta,-0.0452246321060501,-0.040240790301748985,0.0,0.0,DOC__WELL,0.0,0.0,-0.0,0.0
2016-02-09,15.982068061828612,38.90425491333008,0.41108268579163776,-0.010797536665636542,-6.5839224997573735,1,-6.5839224997573735,1,,1,-1,kalman_beta,-0.16651930167995088,-0.07989429154685135,0.7086756928343896,-0.29132430716561053,DOC__WELL,56485.83125405388,-23220.3472210897,-31.88247139005744,79706.17847514359
2016-02-10,15.350229263305664,38.88330841064453,0.3948829070285386,-0.0041245967768741565,-2.304308673762969,1,-6.5839224997573735,2,,1,-1,kalman_beta,-0.03953423274626289,-0.0005384116141592399,0.71690605351976,-0.28309394648023994,DOC__WELL,57141.70562359781,-22564.282829215295,-2221.5152474798365,79705.98845281311
2016-02-11,14.740955352783203,37.466461181640625,0.3934541034843645,-0.0003775421709519833,-0.07711912911202669,0,,0,mean_reversion_exit,0,0,kalman_beta,-0.03969151861327014,-0.036438443304274926,0.0,0.0,DOC__WELL,0.0,0.0,-1478.0742903796863,0.0
2016-02-12,14.814292907714844,37.968994140625,0.3901905797611679,-0.0008509289640112883,-0.34346810570392877,0,,0,,0,0,kalman_beta,0.0049750883288439685,0.013412874958967924,0.0,0.0,DOC__WELL,0.0,0.0,0.0,0.0
